ID,age,gender,ses,poli,civicengage1,colleff1_1,colleff2_1,affectpol1,polar1,perpolarlay1,perpolarelite1,media1_tv1,media2_newspaper1,media3_sns1,media4_youtube1,media5_community1,media6_other1,media6_othertext1,civicengage2,colleff1_2,colleff2_2,voteintention2,media1_tv2,media2_newspaper2,media3_sns2,media4_youtube2,media5_community2,media6_other2,media6_othertext2,media1_tv_perc2,media2_newspaper_perc2,media3_sns_perc2,media4_youtube_perc2,media5_community_perc2,media6_other_perc2,media6_othertext_perc2,affectpol2,polar2,perpolarlay2,perpolarelite2,civicengage3,colleff1_3,colleff2_3,vote3,media1_tv3,media2_newspaper3,media3_sns3,media4_youtube3,media5_community3,media6_other3,media6_othertext3,media1_tv_perc3,media2_newspaper_perc3,media3_sns_perc3,media4_youtube_perc3,media5_community_perc3,media6_other_perc3,media6_othertext_perc3,affectpol3,polar3,perpolarlay3,perpolarelite3
869,28,2,5,5,25,3,3,0,0,0,0,1,NA,3,4,NA,NA,NA,50,3,3,3,1,NA,NA,NA,NA,NA,NA,100,0,0,0,0,NA,NA,0,0,0,0,50,3,3,1,1,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,0
870,34,1,7,6,23,4,3,1,4,2,1,NA,2,NA,NA,NA,NA,NA,14,3,4,1,NA,2,NA,NA,5,NA,NA,10,25,10,25,30,NA,NA,33,4,2,3,12,4,4,1,1,2,NA,NA,5,NA,NA,30,20,0,20,30,0,0,0,4,2,2
871,21,1,7,4,0,5,5,0,1,0,0,1,NA,NA,NA,NA,NA,NA,0,4,4,1,1,NA,3,NA,NA,NA,NA,50,0,50,0,0,NA,NA,20,2,4,4,0,5,4,1,1,NA,3,NA,NA,NA,NA,50,0,50,0,0,0,0,100,4,10,10
872,43,2,7,0,8,5,5,100,5,6,7,NA,2,3,4,NA,NA,NA,20,5,5,1,NA,2,NA,4,5,NA,NA,10,40,0,40,10,NA,NA,82,5,7,7,13,5,4,1,1,2,3,NA,NA,NA,NA,10,5,40,40,5,0,0,100,5,5,5
873,40,2,3,5,0,2,3,31,2,10,5,1,NA,NA,4,NA,NA,NA,0,4,2,1,1,NA,3,4,NA,NA,NA,40,0,50,10,0,NA,NA,83,4,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875,46,1,7,8,0,4,2,0,5,9,0,1,NA,3,NA,NA,NA,NA,18,4,4,1,1,NA,NA,NA,5,NA,NA,10,0,0,80,10,NA,NA,100,5,8,9,0,4,4,1,NA,NA,NA,4,NA,NA,NA,30,20,0,40,10,0,0,69,4,5,5
876,43,2,7,0,50,4,3,0,3,1,1,1,NA,NA,4,NA,NA,NA,60,4,3,1,NA,NA,3,NA,NA,NA,NA,50,0,30,10,10,NA,NA,56,2,5,6,56,4,3,1,1,NA,NA,NA,NA,NA,NA,50,5,30,10,5,0,0,0,3,4,3
877,28,2,6,4,50,3,3,0,1,0,2,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
878,24,2,7,4,31,4,3,12,2,2,0,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
879,21,2,5,6,40,4,4,29,2,3,3,1,NA,3,NA,NA,NA,NA,9,3,4,1,1,NA,3,4,NA,NA,NA,10,0,40,10,40,NA,NA,42,2,0,1,29,3,3,1,NA,NA,3,4,5,NA,NA,5,5,20,40,30,0,0,30,5,1,1
880,43,2,3,7,68,3,2,20,4,6,4,1,NA,NA,NA,NA,NA,NA,60,4,2,1,1,NA,NA,NA,NA,NA,NA,100,0,0,0,0,NA,NA,0,1,0,0,69,4,3,1,NA,NA,3,NA,5,NA,NA,50,10,20,10,10,0,0,32,0,0,0
881,42,2,6,2,32,3,4,4,6,0,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,4,3,1,1,2,3,4,5,NA,NA,20,20,20,20,20,0,0,2,2,1,1
882,46,2,4,5,50,4,4,0,1,3,3,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
883,20,2,1,4,33,4,3,0,3,9,6,1,NA,3,NA,NA,NA,NA,0,4,4,1,1,NA,NA,4,NA,NA,NA,20,5,15,60,0,NA,NA,40,5,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884,45,2,4,2,6,5,4,88,1,0,0,1,NA,3,4,NA,NA,NA,50,4,3,1,1,NA,NA,4,NA,NA,NA,70,0,20,10,0,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
885,42,2,6,3,50,4,3,9,2,5,1,NA,2,NA,NA,NA,NA,NA,14,3,3,1,NA,NA,NA,NA,NA,6,지인,10,5,5,10,20,50,NA,1,5,4,5,50,2,2,1,NA,NA,3,NA,NA,NA,NA,20,10,10,50,10,0,0,61,5,2,1
886,47,2,6,5,64,4,4,1,0,1,3,1,NA,NA,NA,NA,NA,NA,50,4,4,1,1,NA,NA,NA,NA,NA,NA,50,5,10,20,15,NA,NA,8,1,0,0,81,4,3,1,1,NA,NA,NA,NA,NA,NA,30,20,10,10,30,0,0,32,0,3,1
887,42,2,4,6,30,4,2,0,0,0,4,1,NA,NA,NA,NA,NA,NA,8,4,4,1,1,NA,NA,NA,NA,NA,NA,80,10,5,5,0,NA,NA,14,0,3,1,50,4,3,1,1,NA,NA,NA,NA,NA,NA,80,10,5,5,0,0,0,10,0,3,2
888,37,2,3,2,12,4,4,78,4,6,5,NA,NA,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889,47,2,5,0,20,4,4,0,2,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,26,2,8,5,57,5,5,20,1,0,2,1,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,29,1,6,7,50,4,3,37,1,4,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
892,38,1,6,4,30,4,4,40,1,5,5,NA,NA,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893,24,2,6,5,86,4,4,0,0,1,2,1,NA,3,4,NA,NA,NA,72,5,5,1,1,NA,3,4,5,NA,NA,0,20,40,20,20,NA,NA,0,1,0,0,66,4,2,1,1,NA,3,4,NA,NA,NA,20,10,20,30,20,0,0,0,1,0,0
894,30,1,3,7,30,3,2,21,5,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
895,51,2,7,5,45,4,3,1,2,5,6,1,NA,NA,NA,5,NA,NA,35,4,4,1,1,NA,NA,NA,5,NA,NA,50,15,5,20,10,NA,NA,33,1,4,5,37,2,3,3,1,NA,NA,NA,NA,NA,NA,80,0,0,0,20,0,0,28,2,1,3
896,42,2,6,4,30,4,4,10,0,8,9,1,NA,NA,NA,NA,NA,NA,30,4,4,1,1,2,NA,NA,NA,NA,NA,30,70,0,0,0,NA,NA,10,0,8,7,30,4,4,1,1,2,NA,NA,NA,NA,NA,60,30,0,10,0,0,0,60,0,7,7
897,28,1,5,7,67,5,5,29,1,5,1,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,28,1,6,4,55,3,3,31,1,2,4,NA,NA,3,NA,NA,NA,NA,70,3,3,3,NA,NA,NA,4,NA,NA,NA,30,10,10,20,30,NA,NA,6,2,1,2,59,3,4,3,NA,NA,NA,4,5,NA,NA,30,10,20,10,20,0,10,3,1,1,2
899,68,2,7,5,60,5,4,8,2,2,5,1,NA,NA,NA,NA,NA,NA,59,4,3,1,NA,NA,NA,NA,5,NA,NA,30,20,20,10,20,NA,NA,38,2,1,1,39,3,2,1,1,2,NA,NA,NA,NA,NA,39,20,10,20,10,0,1,22,0,4,2
900,52,2,5,0,83,5,5,63,6,10,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901,35,2,7,3,50,5,5,35,0,10,10,1,2,NA,4,NA,NA,NA,50,4,4,1,1,2,NA,4,NA,NA,NA,50,20,0,30,0,NA,NA,0,0,4,4,50,4,4,1,1,2,NA,4,NA,NA,NA,50,30,0,20,0,0,0,70,5,8,8
902,35,2,6,7,35,4,3,50,2,5,7,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,38,1,4,5,47,4,2,0,2,1,3,1,NA,NA,4,NA,NA,NA,43,2,3,1,NA,2,3,NA,NA,NA,NA,10,50,5,5,30,NA,NA,0,3,1,1,50,3,3,1,1,2,3,4,5,NA,NA,10,30,30,20,5,0,5,5,1,0,0
904,21,2,4,5,99,5,4,0,0,0,0,1,NA,3,NA,NA,NA,NA,50,4,3,1,1,2,3,NA,NA,NA,NA,40,25,20,9,6,NA,NA,52,0,2,1,0,4,3,1,1,NA,3,NA,NA,NA,NA,10,0,90,0,0,0,0,0,0,2,1
905,41,1,4,1,50,5,5,100,4,2,4,1,2,3,4,5,NA,NA,50,5,5,1,1,2,NA,4,NA,NA,NA,30,30,0,40,0,NA,NA,75,6,2,2,50,5,5,1,1,2,NA,4,NA,NA,NA,30,20,0,50,0,0,0,93,5,1,2
906,33,1,6,4,54,4,4,0,1,5,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,32,2,7,2,74,4,4,67,4,6,9,1,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,26,1,6,5,50,4,3,0,0,4,4,1,NA,3,NA,NA,NA,NA,55,4,4,1,1,2,NA,NA,NA,NA,NA,30,30,10,0,30,NA,NA,10,1,0,2,57,4,4,1,1,2,NA,NA,5,NA,NA,20,3,70,5,2,0,0,3,2,6,6
910,53,2,5,2,72,5,5,0,0,2,1,1,NA,3,4,NA,NA,NA,39,5,4,1,1,NA,3,4,NA,NA,NA,20,0,70,10,0,NA,NA,56,1,1,2,64,5,4,1,1,NA,3,NA,NA,NA,NA,20,5,20,50,5,0,0,77,1,6,6
912,28,1,2,5,50,4,4,0,0,1,1,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,43,2,5,1,75,5,4,74,2,8,8,1,NA,NA,NA,NA,NA,NA,50,4,4,1,1,NA,NA,NA,NA,NA,NA,90,10,0,0,0,NA,NA,32,2,1,1,50,4,4,1,1,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,1
914,52,2,3,2,70,4,4,53,1,6,1,1,NA,NA,NA,NA,NA,NA,50,4,4,1,1,NA,NA,4,5,NA,NA,25,25,25,20,5,NA,NA,67,0,5,6,66,5,4,1,1,NA,3,4,NA,NA,NA,60,10,5,15,10,0,0,84,2,3,6
915,34,2,6,6,20,4,4,0,3,1,0,1,NA,NA,NA,NA,NA,NA,2,4,1,1,1,2,3,NA,NA,NA,NA,40,50,10,0,0,NA,NA,0,1,4,2,16,4,3,1,1,2,3,4,NA,NA,NA,35,10,20,35,0,0,0,0,1,7,6
916,40,2,7,4,26,4,3,72,1,0,0,1,NA,NA,NA,NA,NA,NA,26,4,3,3,1,NA,NA,NA,NA,NA,NA,60,10,19,10,1,NA,NA,63,2,1,0,15,4,4,1,1,NA,3,4,NA,NA,NA,40,5,30,10,5,0,10,80,2,0,1
917,42,2,7,7,50,4,5,62,2,5,1,1,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,30,2,5,5,50,3,3,0,0,0,0,1,NA,NA,NA,NA,NA,NA,50,3,3,3,1,NA,3,NA,NA,NA,NA,50,0,50,0,0,NA,NA,0,0,0,0,50,3,3,1,1,NA,3,NA,NA,NA,NA,50,0,50,0,0,0,0,0,0,0,0
919,62,1,5,2,70,4,4,6,1,5,5,1,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920,19,2,6,5,64,5,4,0,1,0,0,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921,27,2,7,7,0,4,4,30,1,4,7,NA,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
922,32,1,4,5,89,5,3,10,3,10,10,1,2,NA,4,NA,NA,NA,16,1,1,1,1,2,NA,NA,NA,NA,NA,50,50,0,0,0,NA,NA,0,1,1,0,0,1,1,1,1,NA,3,4,5,NA,NA,40,0,20,20,20,0,0,0,3,0,0
923,45,1,6,7,0,4,2,60,5,4,4,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,44,1,6,6,72,4,4,25,0,6,5,NA,NA,NA,4,5,NA,NA,51,4,4,1,NA,NA,NA,4,NA,NA,NA,20,10,10,30,30,NA,NA,21,2,6,6,58,4,4,1,NA,NA,NA,4,5,NA,NA,20,0,10,50,20,0,0,27,1,6,6
925,46,2,4,6,41,5,5,10,1,5,5,1,2,NA,4,5,NA,NA,33,5,4,3,NA,NA,NA,4,5,NA,NA,60,0,0,40,0,NA,NA,30,0,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
926,29,1,5,4,0,5,4,0,0,10,10,1,NA,NA,NA,NA,NA,NA,50,5,3,1,NA,NA,3,NA,NA,NA,NA,10,20,50,0,20,NA,NA,0,0,10,10,0,4,3,1,1,2,3,NA,NA,NA,NA,30,20,10,20,20,0,0,0,1,10,10
927,22,2,5,2,19,4,5,65,2,7,4,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
928,29,1,6,4,64,5,4,15,1,8,5,1,2,3,4,NA,NA,NA,0,4,2,2,1,NA,3,NA,NA,NA,NA,70,0,30,0,0,NA,NA,33,5,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
929,27,1,6,8,28,1,1,28,5,6,5,NA,2,NA,4,NA,NA,NA,17,2,3,1,1,NA,3,NA,NA,NA,NA,30,0,60,0,10,NA,NA,34,3,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
930,34,2,3,5,1,4,3,10,3,1,1,1,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
931,34,2,6,3,0,4,1,49,3,7,6,NA,2,NA,NA,NA,NA,NA,0,4,2,3,1,2,NA,4,5,NA,NA,50,50,0,0,0,NA,NA,0,0,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
932,30,1,6,5,72,4,4,0,0,5,5,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933,27,2,4,0,58,5,3,100,1,3,8,1,NA,NA,NA,NA,NA,NA,63,5,3,1,1,NA,NA,4,NA,NA,NA,70,0,0,30,0,NA,NA,87,2,10,9,58,5,3,1,1,2,NA,4,NA,NA,NA,50,0,0,50,0,0,0,99,2,8,9
934,25,2,6,5,68,4,4,0,3,0,0,NA,NA,3,NA,NA,NA,NA,50,4,3,1,NA,NA,3,4,NA,NA,NA,0,0,80,20,0,NA,NA,0,0,4,2,50,5,4,1,NA,NA,NA,4,NA,NA,NA,0,0,80,20,0,0,0,0,1,0,0
935,29,2,4,5,24,5,3,0,2,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
936,26,2,4,3,43,4,4,67,1,2,4,NA,NA,NA,4,NA,NA,NA,34,4,4,1,1,NA,NA,4,NA,NA,NA,40,0,0,60,0,NA,NA,17,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
937,32,2,4,5,50,2,3,0,1,1,0,NA,NA,NA,NA,5,NA,NA,50,2,1,3,NA,NA,3,NA,NA,NA,NA,0,0,100,0,0,NA,NA,0,4,1,1,32,2,2,3,NA,NA,NA,4,5,NA,NA,50,0,0,0,50,0,0,19,1,1,1
938,60,2,4,2,85,5,5,70,1,9,8,1,2,NA,NA,NA,NA,NA,81,5,4,1,1,2,NA,NA,NA,NA,NA,50,20,10,10,10,NA,NA,80,2,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
939,24,1,1,5,100,5,5,0,0,10,0,1,2,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
940,31,1,3,0,0,4,4,100,6,10,10,1,NA,NA,NA,5,NA,NA,70,5,5,1,1,NA,3,4,5,NA,NA,20,20,20,20,20,NA,NA,100,5,8,8,100,5,5,1,1,NA,3,4,NA,NA,NA,34,0,33,33,0,0,0,100,6,10,10
941,34,2,7,5,23,5,4,0,1,4,4,NA,2,NA,NA,NA,NA,NA,14,5,4,1,1,2,NA,NA,NA,NA,NA,50,50,0,0,0,NA,NA,10,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
942,39,1,7,6,20,5,4,35,2,7,7,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
943,37,2,3,2,33,4,4,31,4,1,5,1,2,NA,NA,NA,NA,NA,50,3,4,2,NA,2,3,NA,NA,NA,NA,20,40,10,0,30,NA,NA,0,3,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
944,30,2,3,2,56,5,5,91,4,5,8,1,2,NA,NA,NA,NA,NA,50,5,5,1,1,NA,NA,NA,NA,NA,NA,50,50,0,0,0,NA,NA,86,4,8,8,74,5,5,1,1,2,NA,NA,NA,NA,NA,60,40,0,0,0,0,0,34,3,4,6
945,25,2,4,5,39,5,4,0,1,2,3,1,2,NA,4,NA,NA,NA,50,5,2,2,NA,NA,3,NA,NA,NA,NA,40,0,30,30,0,NA,NA,0,1,0,2,35,4,4,1,1,NA,NA,4,NA,NA,NA,10,0,20,0,0,0,70,1,0,1,0
946,42,2,3,5,50,3,3,0,0,0,5,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,3,3,1,NA,NA,3,NA,NA,NA,NA,20,10,50,1,14,0,5,0,3,6,0
947,39,2,5,3,50,3,4,32,2,9,10,NA,2,NA,4,NA,NA,NA,31,4,4,1,1,NA,3,4,NA,NA,NA,10,50,10,30,0,NA,NA,0,2,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
948,41,2,4,5,39,4,3,0,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
949,30,2,4,5,41,4,4,1,1,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
950,40,2,3,2,76,4,4,7,6,2,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
951,39,1,5,4,71,4,2,20,1,5,6,1,NA,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
952,54,1,4,4,24,5,3,97,1,0,5,1,NA,NA,NA,5,NA,NA,93,5,4,1,1,NA,NA,4,5,NA,NA,50,0,20,10,20,NA,NA,90,2,7,7,67,5,4,1,1,NA,3,4,NA,NA,NA,60,10,10,10,10,0,0,90,0,7,5
953,63,1,4,5,21,4,3,29,1,2,6,1,NA,NA,NA,NA,NA,NA,17,4,4,1,1,2,NA,NA,NA,NA,NA,85,5,0,10,0,NA,NA,30,1,7,10,56,4,4,1,1,2,NA,NA,NA,NA,NA,90,10,0,0,0,0,0,27,1,6,8
954,54,1,4,9,100,4,5,70,2,6,7,1,2,3,4,5,NA,NA,57,4,5,1,1,2,3,4,5,NA,NA,10,10,70,5,5,NA,NA,37,5,5,6,89,4,4,1,1,2,3,4,5,NA,NA,20,20,10,20,30,0,0,84,4,7,7
955,63,1,5,5,41,4,3,50,1,7,7,1,2,NA,NA,NA,NA,NA,10,4,3,1,1,NA,NA,NA,NA,NA,NA,20,20,20,20,20,NA,NA,20,1,7,7,10,4,4,1,1,NA,NA,NA,NA,NA,NA,90,10,0,0,0,0,0,44,2,4,6
956,62,1,2,4,75,5,5,60,1,6,6,1,NA,NA,4,NA,NA,NA,63,5,5,1,NA,2,NA,4,NA,NA,NA,25,25,0,50,0,NA,NA,72,0,6,5,77,5,5,1,1,2,NA,4,NA,NA,NA,10,5,10,70,5,0,0,51,2,6,5
957,57,1,4,5,84,4,4,71,0,6,6,NA,NA,3,NA,NA,NA,NA,57,4,4,1,1,NA,NA,4,NA,NA,NA,20,10,50,0,20,NA,NA,38,2,5,5,41,4,4,1,1,NA,NA,4,NA,NA,NA,70,0,0,30,0,0,0,37,2,6,5
